"","county","cluster_id","surv_year","month","n_traps","total_mos","total_trap_nights","mos_per_trap_night","species"
"352","Butte",10006,2013,6,1,3,21,0.142857142857143,"Cx. pipiens"
"353","Butte",10006,2013,7,1,8,21,0.380952380952381,"Cx. pipiens"
"354","Butte",10006,2013,8,1,9,28,0.321428571428571,"Cx. pipiens"
"355","Butte",10006,2013,9,1,2,14,0.142857142857143,"Cx. pipiens"
"356","Butte",10006,2013,10,1,2,14,0.142857142857143,"Cx. pipiens"
"357","Butte",10006,2014,4,1,1,7,0.142857142857143,"Cx. pipiens"
"358","Butte",10006,2014,5,1,2,7,0.285714285714286,"Cx. pipiens"
"359","Butte",10006,2014,6,1,1,7,0.142857142857143,"Cx. pipiens"
"360","Butte",10006,2014,7,1,12,28,0.428571428571429,"Cx. pipiens"
"361","Butte",10006,2015,4,1,3,14,0.214285714285714,"Cx. pipiens"
"362","Butte",10006,2015,6,1,2,7,0.285714285714286,"Cx. pipiens"
"363","Butte",10006,2017,6,1,22,14,1.57142857142857,"Cx. pipiens"
"364","Butte",10006,2017,7,1,5,14,0.357142857142857,"Cx. pipiens"
"365","Butte",10006,2017,8,1,17,35,0.485714285714286,"Cx. pipiens"
"366","Butte",10006,2017,9,1,36,28,1.28571428571429,"Cx. pipiens"
"367","Butte",10006,2017,10,1,2,7,0.285714285714286,"Cx. pipiens"
"368","Butte",10006,2018,6,1,6,14,0.428571428571429,"Cx. pipiens"
"369","Butte",10006,2018,7,1,1,7,0.142857142857143,"Cx. pipiens"
"370","Butte",10006,2018,9,1,1,7,0.142857142857143,"Cx. pipiens"
"371","Butte",10006,2019,4,1,2,7,0.285714285714286,"Cx. pipiens"
"372","Butte",10006,2019,6,1,2,7,0.285714285714286,"Cx. pipiens"
"373","Butte",10006,2019,7,1,6,28,0.214285714285714,"Cx. pipiens"
"374","Butte",10006,2020,6,1,3,14,0.214285714285714,"Cx. pipiens"
"375","Butte",10006,2020,7,1,2,7,0.285714285714286,"Cx. pipiens"
"376","Butte",10006,2021,6,1,2,7,0.285714285714286,"Cx. pipiens"
"377","Butte",10006,2021,8,1,2,7,0.285714285714286,"Cx. pipiens"
"378","Butte",10006,2022,5,1,5,21,0.238095238095238,"Cx. pipiens"
"379","Butte",10006,2022,6,1,7,14,0.5,"Cx. pipiens"
"380","Butte",10006,2022,7,1,6,21,0.285714285714286,"Cx. pipiens"
"381","Butte",10006,2023,5,1,1,7,0.142857142857143,"Cx. pipiens"
"382","Butte",10006,2023,6,1,2,14,0.142857142857143,"Cx. pipiens"
"383","Butte",10006,2023,7,1,19,20,0.95,"Cx. pipiens"
"384","Butte",10007,2003,5,1,8,14,0.571428571428571,"Cx. pipiens"
"385","Butte",10007,2003,6,1,6,14,0.428571428571429,"Cx. pipiens"
"386","Butte",10007,2003,7,1,11,14,0.785714285714286,"Cx. pipiens"
"387","Butte",10007,2003,8,1,8,14,0.571428571428571,"Cx. pipiens"
"388","Butte",10007,2003,9,1,22,28,0.785714285714286,"Cx. pipiens"
"389","Butte",10007,2003,10,1,11,21,0.523809523809524,"Cx. pipiens"
"390","Butte",10007,2003,11,1,3,14,0.214285714285714,"Cx. pipiens"
"391","Butte",10007,2004,4,1,8,14,0.571428571428571,"Cx. pipiens"
"392","Butte",10007,2004,5,1,4,14,0.285714285714286,"Cx. pipiens"
"393","Butte",10007,2004,6,1,37,28,1.32142857142857,"Cx. pipiens"
"394","Butte",10007,2004,7,1,25,28,0.892857142857143,"Cx. pipiens"
"395","Butte",10007,2004,8,1,24,28,0.857142857142857,"Cx. pipiens"
"396","Butte",10007,2004,9,1,10,21,0.476190476190476,"Cx. pipiens"
"397","Butte",10007,2004,10,1,16,21,0.761904761904762,"Cx. pipiens"
"398","Butte",10007,2005,4,1,9,14,0.642857142857143,"Cx. pipiens"
"399","Butte",10007,2005,5,1,19,21,0.904761904761905,"Cx. pipiens"
"400","Butte",10007,2005,7,1,101,28,3.60714285714286,"Cx. pipiens"
"401","Butte",10007,2005,8,1,79,35,2.25714285714286,"Cx. pipiens"
"402","Butte",10007,2005,9,1,87,28,3.10714285714286,"Cx. pipiens"
"403","Butte",10007,2005,10,1,59,28,2.10714285714286,"Cx. pipiens"
"404","Butte",10007,2005,11,1,8,14,0.571428571428571,"Cx. pipiens"
"405","Butte",10007,2006,5,1,2,7,0.285714285714286,"Cx. pipiens"
"406","Butte",10007,2006,6,1,48,28,1.71428571428571,"Cx. pipiens"
"407","Butte",10007,2006,7,1,103,21,4.9047619047619,"Cx. pipiens"
"408","Butte",10007,2006,8,1,16,7,2.28571428571429,"Cx. pipiens"
"409","Butte",10007,2006,10,1,4,7,0.571428571428571,"Cx. pipiens"
"410","Butte",10007,2007,4,1,5,21,0.238095238095238,"Cx. pipiens"
"411","Butte",10007,2007,5,1,12,21,0.571428571428571,"Cx. pipiens"
"412","Butte",10007,2007,6,1,47,21,2.23809523809524,"Cx. pipiens"
"413","Butte",10007,2007,7,1,67,21,3.19047619047619,"Cx. pipiens"
"414","Butte",10007,2007,8,1,12,14,0.857142857142857,"Cx. pipiens"
"415","Butte",10007,2007,9,1,24,14,1.71428571428571,"Cx. pipiens"
"416","Butte",10007,2008,4,1,1,7,0.142857142857143,"Cx. pipiens"
"417","Butte",10007,2008,5,1,4,14,0.285714285714286,"Cx. pipiens"
"418","Butte",10007,2008,6,1,34,28,1.21428571428571,"Cx. pipiens"
"419","Butte",10007,2008,7,1,130,35,3.71428571428571,"Cx. pipiens"
"420","Butte",10007,2008,10,1,3,14,0.214285714285714,"Cx. pipiens"
"421","Butte",10007,2009,3,1,1,7,0.142857142857143,"Cx. pipiens"
"422","Butte",10007,2009,4,1,6,21,0.285714285714286,"Cx. pipiens"
"423","Butte",10007,2009,5,1,4,7,0.571428571428571,"Cx. pipiens"
"424","Butte",10007,2009,6,1,76,35,2.17142857142857,"Cx. pipiens"
"425","Butte",10007,2009,7,1,85,28,3.03571428571429,"Cx. pipiens"
"426","Butte",10007,2009,8,1,16,28,0.571428571428571,"Cx. pipiens"
"427","Butte",10007,2009,9,1,5,14,0.357142857142857,"Cx. pipiens"
"428","Butte",10007,2009,10,1,2,7,0.285714285714286,"Cx. pipiens"
"429","Butte",10007,2010,8,1,3,7,0.428571428571429,"Cx. pipiens"
"430","Butte",10007,2010,9,1,1,7,0.142857142857143,"Cx. pipiens"
"431","Butte",10007,2010,10,1,8,28,0.285714285714286,"Cx. pipiens"
"432","Butte",10007,2010,11,1,5,14,0.357142857142857,"Cx. pipiens"
"433","Butte",10007,2011,6,1,19,21,0.904761904761905,"Cx. pipiens"
"434","Butte",10007,2011,7,1,39,21,1.85714285714286,"Cx. pipiens"
"435","Butte",10007,2011,8,1,27,14,1.92857142857143,"Cx. pipiens"
"436","Butte",10007,2011,9,1,35,14,2.5,"Cx. pipiens"
"437","Butte",10007,2011,10,1,14,28,0.5,"Cx. pipiens"
"438","Butte",10007,2012,4,1,11,7,1.57142857142857,"Cx. pipiens"
"439","Butte",10007,2012,5,1,13,35,0.371428571428571,"Cx. pipiens"
"440","Butte",10007,2012,6,1,12,28,0.428571428571429,"Cx. pipiens"
"441","Butte",10007,2012,7,1,52,35,1.48571428571429,"Cx. pipiens"
"442","Butte",10007,2012,8,1,20,14,1.42857142857143,"Cx. pipiens"
"443","Butte",10007,2012,9,1,12,21,0.571428571428571,"Cx. pipiens"
"444","Butte",10007,2012,10,1,3,7,0.428571428571429,"Cx. pipiens"
"445","Butte",10007,2012,11,1,1,7,0.142857142857143,"Cx. pipiens"
"446","Butte",10007,2013,4,1,4,6,0.666666666666667,"Cx. pipiens"
"447","Butte",10007,2013,5,1,7,21,0.333333333333333,"Cx. pipiens"
"448","Butte",10007,2013,6,1,5,14,0.357142857142857,"Cx. pipiens"
"449","Butte",10007,2013,7,1,15,28,0.535714285714286,"Cx. pipiens"
"450","Butte",10007,2013,9,1,2,7,0.285714285714286,"Cx. pipiens"
"451","Butte",10007,2013,10,1,1,7,0.142857142857143,"Cx. pipiens"
"452","Butte",10007,2014,4,1,8,21,0.380952380952381,"Cx. pipiens"
"453","Butte",10007,2014,5,1,8,21,0.380952380952381,"Cx. pipiens"
"454","Butte",10007,2014,6,1,6,21,0.285714285714286,"Cx. pipiens"
"455","Butte",10007,2014,7,1,2,14,0.142857142857143,"Cx. pipiens"
"456","Butte",10007,2014,9,1,10,14,0.714285714285714,"Cx. pipiens"
"457","Butte",10007,2015,3,1,5,7,0.714285714285714,"Cx. pipiens"
"458","Butte",10007,2015,4,1,16,14,1.14285714285714,"Cx. pipiens"
"459","Butte",10007,2015,5,1,2,7,0.285714285714286,"Cx. pipiens"
"460","Butte",10007,2015,6,1,16,21,0.761904761904762,"Cx. pipiens"
"461","Butte",10007,2015,7,1,20,21,0.952380952380952,"Cx. pipiens"
"462","Butte",10007,2015,8,1,11,14,0.785714285714286,"Cx. pipiens"
"463","Butte",10007,2015,9,1,6,14,0.428571428571429,"Cx. pipiens"
"464","Butte",10007,2016,5,1,12,28,0.428571428571429,"Cx. pipiens"
"465","Butte",10007,2016,6,1,10,14,0.714285714285714,"Cx. pipiens"
"466","Butte",10007,2016,7,1,10,14,0.714285714285714,"Cx. pipiens"
"467","Butte",10007,2016,9,1,4,14,0.285714285714286,"Cx. pipiens"
"468","Butte",10007,2017,6,1,3,7,0.428571428571429,"Cx. pipiens"
"469","Butte",10007,2018,5,1,5,14,0.357142857142857,"Cx. pipiens"
"470","Butte",10007,2018,6,1,4,7,0.571428571428571,"Cx. pipiens"
"471","Butte",10007,2018,7,1,4,7,0.571428571428571,"Cx. pipiens"
"472","Butte",10007,2019,6,1,6,21,0.285714285714286,"Cx. pipiens"
"473","Butte",10007,2019,7,1,6,7,0.857142857142857,"Cx. pipiens"
"474","Butte",10007,2019,9,1,4,14,0.285714285714286,"Cx. pipiens"
"475","Butte",10007,2020,5,1,1,7,0.142857142857143,"Cx. pipiens"
"476","Butte",10007,2021,5,1,2,14,0.142857142857143,"Cx. pipiens"
"477","Butte",10007,2021,10,1,9,7,1.28571428571429,"Cx. pipiens"
"478","Butte",10007,2022,5,1,6,14,0.428571428571429,"Cx. pipiens"
"479","Butte",10007,2022,10,1,1,7,0.142857142857143,"Cx. pipiens"
"480","Butte",10007,2023,10,1,4,7,0.571428571428571,"Cx. pipiens"
"481","Butte",10008,2004,6,1,11,7,1.57142857142857,"Cx. pipiens"
"482","Butte",10008,2004,7,1,259,28,9.25,"Cx. pipiens"
"483","Butte",10008,2004,8,1,713,28,25.4642857142857,"Cx. pipiens"
"484","Butte",10008,2004,9,1,778,28,27.7857142857143,"Cx. pipiens"
"485","Butte",10008,2004,10,1,137,28,4.89285714285714,"Cx. pipiens"
"486","Butte",10008,2005,5,1,11,14,0.785714285714286,"Cx. pipiens"
"487","Butte",10008,2005,6,1,185,21,8.80952380952381,"Cx. pipiens"
"488","Butte",10008,2005,7,1,56,22,2.54545454545455,"Cx. pipiens"
"489","Butte",10008,2005,8,1,120,28,4.28571428571429,"Cx. pipiens"
"490","Butte",10008,2005,9,1,56,14,4,"Cx. pipiens"
"491","Butte",10008,2005,10,1,49,35,1.4,"Cx. pipiens"
"492","Butte",10008,2005,11,1,9,14,0.642857142857143,"Cx. pipiens"
"493","Butte",10008,2006,4,1,2,14,0.142857142857143,"Cx. pipiens"
"494","Butte",10008,2006,5,1,46,29,1.58620689655172,"Cx. pipiens"
"495","Butte",10008,2006,6,2,729,40,18.225,"Cx. pipiens"
"496","Butte",10008,2006,7,2,685,42,16.3095238095238,"Cx. pipiens"
"497","Butte",10008,2006,8,2,600,70,8.57142857142857,"Cx. pipiens"
"498","Butte",10008,2006,9,2,531,52,10.2115384615385,"Cx. pipiens"
"499","Butte",10008,2006,10,2,219,68,3.22058823529412,"Cx. pipiens"
"500","Butte",10008,2006,11,2,29,28,1.03571428571429,"Cx. pipiens"
"501","Butte",10008,2007,4,2,70,42,1.66666666666667,"Cx. pipiens"
"502","Butte",10008,2007,5,2,479,42,11.4047619047619,"Cx. pipiens"
"503","Butte",10008,2007,6,2,2526,49,51.5510204081633,"Cx. pipiens"
"504","Butte",10008,2007,7,2,2280,53,43.0188679245283,"Cx. pipiens"
"505","Butte",10008,2007,8,2,1165,56,20.8035714285714,"Cx. pipiens"
"506","Butte",10008,2007,9,2,2817,56,50.3035714285714,"Cx. pipiens"
"507","Butte",10008,2007,10,2,798,68,11.7352941176471,"Cx. pipiens"
"508","Butte",10008,2008,4,2,38,28,1.35714285714286,"Cx. pipiens"
"509","Butte",10008,2008,5,2,1088,56,19.4285714285714,"Cx. pipiens"
"510","Butte",10008,2008,6,2,2938,70,41.9714285714286,"Cx. pipiens"
"511","Butte",10008,2008,7,2,2319,54,42.9444444444444,"Cx. pipiens"
"512","Butte",10008,2008,8,2,1687,56,30.125,"Cx. pipiens"
"513","Butte",10008,2008,9,2,1173,70,16.7571428571429,"Cx. pipiens"
"514","Butte",10008,2008,10,2,373,54,6.90740740740741,"Cx. pipiens"
"515","Butte",10008,2008,11,2,36,28,1.28571428571429,"Cx. pipiens"
"516","Butte",10008,2009,3,1,2,7,0.285714285714286,"Cx. pipiens"
"517","Butte",10008,2009,4,2,76,49,1.55102040816327,"Cx. pipiens"
"518","Butte",10008,2009,5,2,191,58,3.29310344827586,"Cx. pipiens"
"519","Butte",10008,2009,6,2,696,70,9.94285714285714,"Cx. pipiens"
"520","Butte",10008,2009,7,2,845,70,12.0714285714286,"Cx. pipiens"
"521","Butte",10008,2009,8,2,829,56,14.8035714285714,"Cx. pipiens"
"522","Butte",10008,2009,9,2,754,70,10.7714285714286,"Cx. pipiens"
"523","Butte",10008,2009,10,2,147,52,2.82692307692308,"Cx. pipiens"
"524","Butte",10008,2009,11,2,21,28,0.75,"Cx. pipiens"
"525","Butte",10008,2010,4,2,7,29,0.241379310344828,"Cx. pipiens"
"526","Butte",10008,2010,5,2,11,35,0.314285714285714,"Cx. pipiens"
"527","Butte",10008,2010,6,2,138,64,2.15625,"Cx. pipiens"
"528","Butte",10008,2010,7,2,219,56,3.91071428571429,"Cx. pipiens"
"529","Butte",10008,2010,8,2,123,70,1.75714285714286,"Cx. pipiens"
"530","Butte",10008,2010,9,2,100,56,1.78571428571429,"Cx. pipiens"
"531","Butte",10008,2010,10,2,60,56,1.07142857142857,"Cx. pipiens"
"532","Butte",10008,2010,11,2,31,42,0.738095238095238,"Cx. pipiens"
"533","Butte",10008,2011,4,2,9,20,0.45,"Cx. pipiens"
"534","Butte",10008,2011,5,2,37,72,0.513888888888889,"Cx. pipiens"
"535","Butte",10008,2011,6,2,143,56,2.55357142857143,"Cx. pipiens"
"536","Butte",10008,2011,7,2,380,70,5.42857142857143,"Cx. pipiens"
"537","Butte",10008,2011,8,2,554,70,7.91428571428571,"Cx. pipiens"
"538","Butte",10008,2011,9,2,282,56,5.03571428571429,"Cx. pipiens"
"539","Butte",10008,2011,10,2,148,61,2.42622950819672,"Cx. pipiens"
"540","Butte",10008,2011,11,2,13,28,0.464285714285714,"Cx. pipiens"
"541","Butte",10008,2012,4,2,5,14,0.357142857142857,"Cx. pipiens"
"542","Butte",10008,2012,5,2,31,44,0.704545454545455,"Cx. pipiens"
"543","Butte",10008,2012,6,2,296,54,5.48148148148148,"Cx. pipiens"
"544","Butte",10008,2012,7,2,298,63,4.73015873015873,"Cx. pipiens"
"545","Butte",10008,2012,8,2,407,56,7.26785714285714,"Cx. pipiens"
"546","Butte",10008,2012,9,2,308,56,5.5,"Cx. pipiens"
"547","Butte",10008,2012,10,2,141,70,2.01428571428571,"Cx. pipiens"
"548","Butte",10008,2012,11,2,16,30,0.533333333333333,"Cx. pipiens"
"549","Butte",10008,2013,4,2,31,28,1.10714285714286,"Cx. pipiens"
"550","Butte",10008,2013,5,2,307,58,5.29310344827586,"Cx. pipiens"
"551","Butte",10008,2013,6,2,975,54,18.0555555555556,"Cx. pipiens"
"552","Butte",10008,2013,7,2,791,70,11.3,"Cx. pipiens"
"553","Butte",10008,2013,8,2,232,56,4.14285714285714,"Cx. pipiens"
"554","Butte",10008,2013,9,2,114,70,1.62857142857143,"Cx. pipiens"
"555","Butte",10008,2013,10,2,57,56,1.01785714285714,"Cx. pipiens"
"556","Butte",10008,2013,11,2,7,14,0.5,"Cx. pipiens"
"557","Butte",10008,2014,4,2,63,42,1.5,"Cx. pipiens"
"558","Butte",10008,2014,5,2,85,58,1.46551724137931,"Cx. pipiens"
"559","Butte",10008,2014,6,2,357,61,5.85245901639344,"Cx. pipiens"
"560","Butte",10008,2014,7,2,665,56,11.875,"Cx. pipiens"
"561","Butte",10008,2014,8,2,240,70,3.42857142857143,"Cx. pipiens"
"562","Butte",10008,2014,9,2,125,56,2.23214285714286,"Cx. pipiens"
"563","Butte",10008,2014,10,2,91,49,1.85714285714286,"Cx. pipiens"
"564","Butte",10008,2014,11,1,5,7,0.714285714285714,"Cx. pipiens"
"565","Butte",10008,2015,4,2,377,35,10.7714285714286,"Cx. pipiens"
"566","Butte",10008,2015,5,2,718,44,16.3181818181818,"Cx. pipiens"
"567","Butte",10008,2015,6,2,1399,68,20.5735294117647,"Cx. pipiens"
"568","Butte",10008,2015,7,3,848,77,11.012987012987,"Cx. pipiens"
"569","Butte",10008,2015,8,2,171,70,2.44285714285714,"Cx. pipiens"
"570","Butte",10008,2015,9,2,47,49,0.959183673469388,"Cx. pipiens"
"571","Butte",10008,2015,10,2,72,56,1.28571428571429,"Cx. pipiens"
"572","Butte",10008,2015,11,2,12,28,0.428571428571429,"Cx. pipiens"
"573","Butte",10008,2016,4,2,44,28,1.57142857142857,"Cx. pipiens"
"574","Butte",10008,2016,5,3,155,80,1.9375,"Cx. pipiens"
"575","Butte",10008,2016,6,3,455,81,5.61728395061728,"Cx. pipiens"
"576","Butte",10008,2016,7,3,228,63,3.61904761904762,"Cx. pipiens"
"577","Butte",10008,2016,8,3,323,105,3.07619047619048,"Cx. pipiens"
"578","Butte",10008,2016,9,3,91,84,1.08333333333333,"Cx. pipiens"
"579","Butte",10008,2016,10,3,60,105,0.571428571428571,"Cx. pipiens"
"580","Butte",10008,2016,11,2,8,14,0.571428571428571,"Cx. pipiens"
"581","Butte",10008,2017,4,2,61,21,2.9047619047619,"Cx. pipiens"
"582","Butte",10008,2017,5,3,262,84,3.11904761904762,"Cx. pipiens"
"583","Butte",10008,2017,6,3,1355,84,16.1309523809524,"Cx. pipiens"
"584","Butte",10008,2017,7,3,1488,105,14.1714285714286,"Cx. pipiens"
"585","Butte",10008,2017,8,3,474,84,5.64285714285714,"Cx. pipiens"
"586","Butte",10008,2017,9,3,202,84,2.4047619047619,"Cx. pipiens"
"587","Butte",10008,2017,10,3,69,84,0.821428571428571,"Cx. pipiens"
"588","Butte",10008,2017,11,2,6,14,0.428571428571429,"Cx. pipiens"
"589","Butte",10008,2018,4,3,202,77,2.62337662337662,"Cx. pipiens"
"590","Butte",10008,2018,5,3,310,63,4.92063492063492,"Cx. pipiens"
"591","Butte",10008,2018,6,3,1518,84,18.0714285714286,"Cx. pipiens"
"592","Butte",10008,2018,7,3,2461,105,23.4380952380952,"Cx. pipiens"
"593","Butte",10008,2018,8,3,159,84,1.89285714285714,"Cx. pipiens"
"594","Butte",10008,2018,9,3,51,84,0.607142857142857,"Cx. pipiens"
"595","Butte",10008,2018,10,3,60,84,0.714285714285714,"Cx. pipiens"
"596","Butte",10008,2018,11,3,11,21,0.523809523809524,"Cx. pipiens"
"597","Butte",10008,2019,4,3,20,21,0.952380952380952,"Cx. pipiens"
"598","Butte",10008,2019,5,3,146,98,1.48979591836735,"Cx. pipiens"
"599","Butte",10008,2019,6,3,312,77,4.05194805194805,"Cx. pipiens"
"600","Butte",10008,2019,7,3,540,105,5.14285714285714,"Cx. pipiens"
"601","Butte",10008,2019,8,3,76,63,1.20634920634921,"Cx. pipiens"
"602","Butte",10008,2019,9,3,73,105,0.695238095238095,"Cx. pipiens"
"603","Butte",10008,2019,10,3,27,84,0.321428571428571,"Cx. pipiens"
"604","Butte",10008,2019,11,3,8,21,0.380952380952381,"Cx. pipiens"
"605","Butte",10008,2020,4,3,22,42,0.523809523809524,"Cx. pipiens"
"606","Butte",10008,2020,5,3,127,84,1.51190476190476,"Cx. pipiens"
"607","Butte",10008,2020,6,3,1018,84,12.1190476190476,"Cx. pipiens"
"608","Butte",10008,2020,7,3,674,84,8.02380952380952,"Cx. pipiens"
"609","Butte",10008,2020,8,3,418,147,2.84353741496599,"Cx. pipiens"
"610","Butte",10008,2020,9,3,123,126,0.976190476190476,"Cx. pipiens"
"611","Butte",10008,2020,10,3,81,56,1.44642857142857,"Cx. pipiens"
"612","Butte",10008,2020,11,3,29,35,0.828571428571429,"Cx. pipiens"
"613","Butte",10008,2021,4,3,31,29,1.06896551724138,"Cx. pipiens"
"614","Butte",10008,2021,5,3,420,105,4,"Cx. pipiens"
"615","Butte",10008,2021,6,3,1069,63,16.968253968254,"Cx. pipiens"
"616","Butte",10008,2021,7,3,1228,84,14.6190476190476,"Cx. pipiens"
"617","Butte",10008,2021,8,3,941,105,8.96190476190476,"Cx. pipiens"
"618","Butte",10008,2021,9,3,361,77,4.68831168831169,"Cx. pipiens"
"619","Butte",10008,2021,10,3,198,77,2.57142857142857,"Cx. pipiens"
"620","Butte",10008,2021,11,2,2,14,0.142857142857143,"Cx. pipiens"
"621","Butte",10008,2022,4,3,32,28,1.14285714285714,"Cx. pipiens"
"622","Butte",10008,2022,5,3,742,105,7.06666666666667,"Cx. pipiens"
"623","Butte",10008,2022,6,3,2421,84,28.8214285714286,"Cx. pipiens"
"624","Butte",10008,2022,7,3,2146,105,20.4380952380952,"Cx. pipiens"
"625","Butte",10008,2022,8,3,343,63,5.44444444444444,"Cx. pipiens"
"626","Butte",10008,2022,9,3,293,84,3.48809523809524,"Cx. pipiens"
"627","Butte",10008,2022,10,3,322,98,3.28571428571429,"Cx. pipiens"
"628","Butte",10008,2022,11,1,5,7,0.714285714285714,"Cx. pipiens"
"629","Butte",10008,2023,4,3,55,35,1.57142857142857,"Cx. pipiens"
"630","Butte",10008,2023,5,3,379,84,4.51190476190476,"Cx. pipiens"
"631","Butte",10008,2023,6,3,1303,84,15.5119047619048,"Cx. pipiens"
"632","Butte",10008,2023,7,3,986,98,10.0612244897959,"Cx. pipiens"
"633","Butte",10008,2023,8,3,347,63,5.50793650793651,"Cx. pipiens"
"634","Butte",10008,2023,9,3,189,70,2.7,"Cx. pipiens"
"635","Butte",10008,2023,10,3,188,77,2.44155844155844,"Cx. pipiens"
"636","Butte",10008,2023,11,3,21,21,1,"Cx. pipiens"
"637","Butte",10009,2017,9,1,26,14,1.85714285714286,"Cx. pipiens"
"638","Butte",10010,2003,4,1,4,14,0.285714285714286,"Cx. pipiens"
"639","Butte",10010,2003,5,1,12,21,0.571428571428571,"Cx. pipiens"
"640","Butte",10010,2003,6,1,65,28,2.32142857142857,"Cx. pipiens"
"641","Butte",10010,2003,8,1,28,21,1.33333333333333,"Cx. pipiens"
"642","Butte",10010,2003,9,1,20,21,0.952380952380952,"Cx. pipiens"
"643","Butte",10010,2003,10,1,37,35,1.05714285714286,"Cx. pipiens"
"644","Butte",10010,2003,11,1,5,14,0.357142857142857,"Cx. pipiens"
"645","Butte",10010,2004,4,1,22,28,0.785714285714286,"Cx. pipiens"
"646","Butte",10010,2004,5,1,97,28,3.46428571428571,"Cx. pipiens"
"647","Butte",10010,2004,6,1,173,49,3.53061224489796,"Cx. pipiens"
"648","Butte",10010,2004,7,1,41,21,1.95238095238095,"Cx. pipiens"
"649","Butte",10010,2004,8,1,16,7,2.28571428571429,"Cx. pipiens"
"650","Butte",10010,2004,9,1,38,28,1.35714285714286,"Cx. pipiens"
"651","Butte",10010,2004,10,1,7,14,0.5,"Cx. pipiens"
"652","Butte",10010,2004,11,1,2,7,0.285714285714286,"Cx. pipiens"
"653","Butte",10010,2005,4,1,10,14,0.714285714285714,"Cx. pipiens"
"654","Butte",10010,2005,5,1,21,14,1.5,"Cx. pipiens"
"655","Butte",10010,2005,7,1,34,21,1.61904761904762,"Cx. pipiens"
"656","Butte",10010,2005,8,1,36,14,2.57142857142857,"Cx. pipiens"
"657","Butte",10010,2005,9,1,11,14,0.785714285714286,"Cx. pipiens"
"658","Butte",10010,2005,10,1,17,21,0.80952380952381,"Cx. pipiens"
"659","Butte",10010,2005,11,1,3,7,0.428571428571429,"Cx. pipiens"
"660","Butte",10010,2006,4,2,11,28,0.392857142857143,"Cx. pipiens"
"661","Butte",10010,2006,5,2,402,71,5.66197183098592,"Cx. pipiens"
"662","Butte",10010,2006,6,2,869,48,18.1041666666667,"Cx. pipiens"
"663","Butte",10010,2006,7,2,522,49,10.6530612244898,"Cx. pipiens"
"664","Butte",10010,2006,8,1,214,35,6.11428571428571,"Cx. pipiens"
"665","Butte",10010,2006,9,2,233,35,6.65714285714286,"Cx. pipiens"
"666","Butte",10010,2006,10,2,107,48,2.22916666666667,"Cx. pipiens"
"667","Butte",10010,2006,11,1,9,14,0.642857142857143,"Cx. pipiens"
"668","Butte",10010,2007,4,2,217,56,3.875,"Cx. pipiens"
"669","Butte",10010,2007,5,2,411,49,8.38775510204082,"Cx. pipiens"
"670","Butte",10010,2007,6,2,1634,56,29.1785714285714,"Cx. pipiens"
"671","Butte",10010,2007,7,2,733,42,17.452380952381,"Cx. pipiens"
"672","Butte",10010,2007,8,2,691,63,10.968253968254,"Cx. pipiens"
"673","Butte",10010,2007,9,2,1306,56,23.3214285714286,"Cx. pipiens"
"674","Butte",10010,2007,10,2,1495,62,24.1129032258065,"Cx. pipiens"
"675","Butte",10010,2008,4,2,62,42,1.47619047619048,"Cx. pipiens"
"676","Butte",10010,2008,5,2,677,49,13.8163265306122,"Cx. pipiens"
"677","Butte",10010,2008,6,2,2082,63,33.047619047619,"Cx. pipiens"
"678","Butte",10010,2008,7,2,430,34,12.6470588235294,"Cx. pipiens"
"679","Butte",10010,2008,8,2,177,35,5.05714285714286,"Cx. pipiens"
"680","Butte",10010,2008,9,1,129,35,3.68571428571429,"Cx. pipiens"
"681","Butte",10010,2008,10,2,35,41,0.853658536585366,"Cx. pipiens"
"682","Butte",10010,2008,11,1,6,14,0.428571428571429,"Cx. pipiens"
"683","Butte",10010,2009,3,1,2,14,0.142857142857143,"Cx. pipiens"
"684","Butte",10010,2009,4,2,44,42,1.04761904761905,"Cx. pipiens"
"685","Butte",10010,2009,5,2,85,57,1.49122807017544,"Cx. pipiens"
"686","Butte",10010,2009,6,2,437,70,6.24285714285714,"Cx. pipiens"
"687","Butte",10010,2009,7,2,259,63,4.11111111111111,"Cx. pipiens"
"688","Butte",10010,2009,8,2,78,49,1.59183673469388,"Cx. pipiens"
"689","Butte",10010,2009,9,2,70,42,1.66666666666667,"Cx. pipiens"
"690","Butte",10010,2009,10,2,59,54,1.09259259259259,"Cx. pipiens"
